team,season,games,avg_pregame_elo,actual_points,expected_points,eva_total,eva_per_game,eva_plus_total,eva_plus_per_game,expected_wins,actual_wins,playoff_games,playoff_eva_total,playoff_eva_per_game,reg_eva_plus_per_game
Arizona Coyotes,1982,84.0,1407.837617769602,82.0,76.94449302909608,5.055506970903915,0.06018460679647518,13.942663555633432,0.16598408994801706,32.69242629686083,34.0,4.0,-1.7755392739543636,-0.4438848184885909,0.19647753536984747
Arizona Coyotes,1983,83.0,1461.3290304667703,74.0,83.99225055189032,-9.992250551890322,-0.12038856086614846,-0.8148815833181557,-0.009817850401423564,36.697266001698175,33.0,3.0,-1.61821319584696,-0.5394043986156534,0.010041645156610046
Arizona Coyotes,1984,83.0,1468.7515467767873,80.0,84.96794526235965,-4.967945262359647,-0.059854762197104186,1.6026530528623741,0.0193090729260527,37.23190598692267,31.0,3.0,-0.5981078688866194,-0.19936928962887313,0.0275095115218624
Arizona Coyotes,1985,88.0,1500.503604875003,103.0,95.3906270133512,7.609372986648804,0.08647014757555459,14.735090982968561,0.16744421571555182,42.436070585192866,46.0,8.0,-1.2001961963194796,-0.15002452453993495,0.1991910897411005
Arizona Coyotes,1986,83.0,1480.4808146229725,61.0,86.87792529299738,-25.877925292997396,-0.31178223244575176,-19.42125784495158,-0.2339910583729106,38.29416815283344,26.0,3.0,-1.0582298708484443,-0.35274329028281476,-0.22953784967628915
Arizona Coyotes,1987,90.0,1488.7257928349463,100.0,94.6441708086867,5.355829191313308,0.05950921323681454,12.525438710132475,0.13917154122369416,41.72815671599763,44.0,10.0,1.7391703797584934,0.17391703797584934,0.13482835412967475
Arizona Coyotes,1988,85.0,1498.9663226239202,81.0,92.13111369413275,-11.131113694132754,-0.130954278754503,-3.9250852200479693,-0.04617747317703493,40.9474923865445,34.0,5.0,-1.408937460163648,-0.28178749203272957,-0.03145184699855402
Arizona Coyotes,1989,80.0,1478.3499870194105,66.0,82.05292060199133,-16.052920601991335,-0.2006615075248917,-9.703930603416554,-0.12129913254270693,35.95090970333472,26.0,0.0,0.0,,-0.12129913254270693
Arizona Coyotes,1990,87.0,1480.2061081583515,96.0,89.67290674919917,6.327093250800823,0.0727252097793198,13.177118819522947,0.1514611358565856,39.31392273401681,40.0,7.0,0.5704814193285035,0.08149734561835764,0.15758296750243053
Arizona Coyotes,1991,80.0,1480.7197119670725,65.0,83.23101787234745,-18.231017872347447,-0.2278877234043431,-11.970035426906062,-0.14962544283632578,36.58214725631888,26.0,0.0,0.0,,-0.14962544283632578
Arizona Coyotes,1992,87.0,1482.5850194748823,91.0,93.64947110153386,-2.6494711015338615,-0.03045369082222829,4.486738407247408,0.05157170583042998,41.530860166902315,36.0,7.0,-0.7772985563119432,-0.11104265090170617,0.06580046204449191
Arizona Coyotes,1993,90.0,1487.2864155661812,94.0,101.00284315775775,-7.002843157757747,-0.07780936841953053,-0.5068140556376217,-0.005631267284862463,45.31402828508819,42.0,6.0,-0.3769742156471414,-0.06282903594119023,-0.001545712380839041
Arizona Coyotes,1994,84.0,1457.183622983383,62.0,87.30148760576422,-25.301487605764223,-0.3012081857829074,-18.942877482947537,-0.22551044622556593,38.39717750267634,24.0,0.0,0.0,,-0.22551044622556593
Arizona Coyotes,1995,48.0,1430.8437168614862,41.0,46.00566652151352,-5.005666521513523,-0.10428471919819839,-0.9586031425029917,-0.01997089880214566,19.771747607931342,16.0,0.0,0.0,,-0.01997089880214566
Arizona Coyotes,1996,88.0,1462.8397573291359,82.0,87.7663587903491,-5.766358790349102,-0.06552680443578525,1.2140483537852882,0.013796004020287366,38.20051579903545,38.0,6.0,0.9204196762591615,0.15340327937652692,0.0035808375308064157
Arizona Coyotes,1997,89.0,1483.981023803318,94.0,95.60501404733495,-1.6050140473349574,-0.01803386570039278,5.379615437752469,0.06044511727811763,42.37773136140154,41.0,7.0,0.10900746508336068,0.015572495011908669,0.0642757069837696
Arizona Coyotes,1998,88.0,1501.3359430157097,88.0,95.98663672754873,-7.986636727548721,-0.09075723554032637,-0.571816381197308,-0.0064979134226966825,42.7305351658094,37.0,6.0,-0.8717534736817962,-0.14529224561363271,0.0036577694205425226
Arizona Coyotes,1999,89.0,1522.4297476096121,99.0,104.65075544743524,-5.650755447435244,-0.06349163424084543,1.6350747875583571,0.018371626826498396,47.48318179157002,42.0,7.0,1.3256019291379895,0.18937170416256993,0.003774059249028867
Arizona Coyotes,2000,87.0,1514.82603945957,92.0,99.24280284579683,-7.24280284579681,-0.08325060742295183,-1.5420124629257252,-0.017724281183054313,44.6927169278978,40.0,5.0,-1.9400827722227825,-0.3880165544445565,0.00485451596703729
Arizona Coyotes,2001,82.0,1505.9916333116569,90.0,94.21783871043723,-4.217838710437229,-0.05143705744435645,0.5991194155492553,0.007306334335966528,42.4938220485907,35.0,0.0,0.0,,0.007306334335966528
Arizona Coyotes,2002,87.0,1499.8676622807704,97.0,96.0499992555095,0.9500007444904983,0.010919548787247107,6.433980708593372,0.07395380124819967,42.87936990956239,41.0,5.0,-2.7785796600187544,-0.5557159320037509,0.11234829717819665
Arizona Coyotes,2003,82.0,1492.6593468517565,78.0,89.71931751014978,-11.719317510149764,-0.1429185062213386,-7.74839258700929,-0.09449259252450354,39.95716192811177,31.0,0.0,0.0,,-0.09449259252450354
Arizona Coyotes,2004,82.0,1477.2969190107506,68.0,85.85850785141712,-17.858507851417105,-0.21778668111484276,-13.450127428078174,-0.16402594424485578,37.790091417502,22.0,0.0,0.0,,-0.16402594424485578
Arizona Coyotes,2006,82.0,1462.5364367669952,81.0,82.35216341600433,-1.352163416004334,-0.016489797756150417,-1.2569786458650216,-0.015329007876402703,35.845637031633046,38.0,0.0,0.0,,-0.015329007876402703
Arizona Coyotes,2007,82.0,1459.8402291517518,67.0,80.7703753008253,-13.770375300825284,-0.1679314061076254,-13.581354519190661,-0.16562627462427637,34.97506753239227,31.0,0.0,0.0,,-0.16562627462427637
Arizona Coyotes,2008,82.0,1474.1819828404832,83.0,83.46218973826424,-0.46218973826426124,-0.005636460222734893,0.10833822100922988,0.0013211978171857302,36.4638970525304,38.0,0.0,0.0,,0.0013211978171857302
Arizona Coyotes,2009,82.0,1473.8025724918243,79.0,84.51747000390479,-5.517470003904784,-0.06728621955981444,-5.243967886949756,-0.06395082788963118,37.039856269298504,36.0,0.0,0.0,,-0.06395082788963118
Arizona Coyotes,2010,89.0,1502.7151244183203,113.0,97.09828685653548,15.901713143464496,0.17867093419623029,15.50860836631425,0.17425402658780056,43.18156708766113,53.0,7.0,-1.407617641498925,-0.20108823449984642,0.20629543911967288
Arizona Coyotes,2011,86.0,1515.293146624792,99.0,96.96785185863725,2.032148141362759,0.023629629550729756,1.6564263270967863,0.01926077124531147,43.51014318400458,43.0,4.0,-4.201114458573295,-1.0502786146433238,0.07143342421548879
Arizona Coyotes,2012,98.0,1513.7538637534346,118.0,109.1754776092834,8.824522390716597,0.09004614684404691,8.13791897838252,0.08303998957533185,48.83998715278676,51.0,16.0,3.7696664755641978,0.23560415472276236,0.05327137198558932
Arizona Coyotes,2013,48.0,1512.2495361152148,51.0,53.976413044064266,-2.976413044064263,-0.062008605084672146,-3.008059581554002,-0.06266790794904172,24.20529464543376,21.0,0.0,0.0,,-0.06266790794904172
Arizona Coyotes,2014,82.0,1502.6472142069272,89.0,90.6523506782475,-1.6523506782474766,-0.02015061802740825,-2.4370486931863513,-0.029720106014467697,40.47898668694406,37.0,0.0,0.0,,-0.029720106014467697
Arizona Coyotes,2015,82.0,1446.8458827200093,56.0,79.7137785671128,-23.71377856711281,-0.28919242155015623,-24.286493929532927,-0.2961767552382064,34.39977368660718,24.0,0.0,0.0,,-0.2961767552382064
Arizona Coyotes,2016,82.0,1442.2647642154022,78.0,78.09805975067688,-0.09805975067688999,-0.0011958506180108535,0.2936604165032799,0.0035812245915034136,33.49054453257131,35.0,0.0,0.0,,0.0035812245915034136
Arizona Coyotes,2017,82.0,1437.104974882913,70.0,77.98237006016676,-7.9823700601667635,-0.09734597634349712,-8.276192363726993,-0.10092917516740235,33.43057970801853,30.0,0.0,0.0,,-0.10092917516740235
Arizona Coyotes,2018,82.0,1419.5426793152617,70.0,74.05526047217501,-4.055260472175002,-0.049454396002134166,-3.7741800512024435,-0.0460265859902737,31.278780159530655,29.0,0.0,0.0,,-0.0460265859902737
Arizona Coyotes,2019,82.0,1469.0362729897206,86.0,84.1362664328067,1.8637335671932973,0.022728458136503624,2.7091572049443657,0.03303850249932153,36.83854372538144,39.0,0.0,0.0,,0.03303850249932153
Arizona Coyotes,2020,79.0,1498.7600748238663,82.0,85.61667229628137,-3.616672296281365,-0.04578066197824513,-3.4607973629632762,-0.04380756155649717,38.014369596200346,37.0,9.0,-0.9628962559810598,-0.10698847288678442,-0.03568430152831737
Arizona Coyotes,2021,56.0,1485.9773165505435,54.0,59.85784776289896,-5.857847762898967,-0.10460442433748154,-5.839471517497785,-0.10427627709817473,26.44497706855762,24.0,0.0,0.0,,-0.10427627709817473
Arizona Coyotes,2022,82.0,1433.340111580771,57.0,76.3894840801358,-19.389484080135812,-0.2364571229284855,-18.75844731244736,-0.22876155259082145,32.56324889011615,25.0,0.0,0.0,,-0.22876155259082145
Arizona Coyotes,2023,82.0,1430.4602419247883,70.0,76.25885483072908,-6.2588548307290885,-0.07632749793572059,-6.331822304083808,-0.07721734517175376,32.50233966189656,28.0,0.0,0.0,,-0.07721734517175376
Boston Bruins,1925,30.0,1351.534478457786,12.0,24.516613695367575,-12.516613695367575,-0.4172204565122525,-10.239654788837866,-0.3413218262945955,10.064169557040524,6.0,0.0,0.0,,-0.3413218262945955
