season,date,playoff,neutral,status,ot,home_team,away_team,home_team_abbr,away_team_abbr,home_team_pregame_rating,away_team_pregame_rating,home_team_winprob,away_team_winprob,overtime_prob,home_team_expected_points,away_team_expected_points,home_team_score,away_team_score,home_team_postgame_rating,away_team_postgame_rating,game_quality_rating,game_importance_rating,game_overall_rating
1964,1963-12-29,0,0,post,,Detroit Red Wings,Boston Bruins,DET,BOS,1486.57795628866,1421.59129644262,0.659690754617241,0.340309245382759,0.223576740261115,1.39546674099788,0.828109999263237,2,1,1488.13396348949,1420.03528924179,2,,
1964,1963-12-29,0,0,post,,Chicago Blackhawks,Toronto Maple Leafs,CHI,TOR,1554.07182133081,1561.06896961758,0.561571980688947,0.438428019311053,0.23608933125138,1.22665213925891,1.00943719199247,2,0,1557.3394629941,1557.80132795429,97,,
1964,1963-12-31,0,0,post,,Detroit Red Wings,Toronto Maple Leafs,DET,TOR,1488.13396348949,1557.80132795429,0.471726580477705,0.528273419522295,0.240247973662369,1.07036977953533,1.16987819412704,4,5,1485.8777360544,1560.05755538938,69,,
1964,1964-01-01,0,0,post,,Chicago Blackhawks,New York Rangers,CHI,NYR,1557.3394629941,1454.00788122692,0.707370555060847,0.292629444939153,0.217107039701187,1.47827302264184,0.738834017059351,2,5,1550.27802704732,1461.06931717369,45,,
1964,1964-01-01,0,0,post,,Boston Bruins,Montreal Canadiens,BOS,MTL,1420.03528924179,1552.71658203059,0.383208507860975,0.616791492139025,0.229133082782351,0.907744351749691,1.32138873103266,3,3,1420.59588840406,1552.15598286832,20,,
1964,1964-01-04,0,0,post,,Toronto Maple Leafs,Chicago Blackhawks,TOR,CHI,1560.05755538938,1550.27802704732,0.585190638488369,0.414809361511631,0.233130429940274,1.26708596176919,0.966044468171079,3,0,1563.78017734092,1546.55540509577,96,,
1964,1964-01-04,0,0,post,,New York Rangers,Detroit Red Wings,NYR,DET,1461.06931717369,1485.8777360544,0.536190200847699,0.463809799152301,0.239258989101147,1.18335106537578,1.05590792372536,5,2,1465.30105917468,1481.64599405341,12,,
1964,1964-01-04,0,0,post,,Montreal Canadiens,Boston Bruins,MTL,BOS,1552.15598286832,1420.59588840406,0.739841308309766,0.260158691690234,0.212431373317947,1.53494848477589,0.677482888542059,5,1,1554.639125153,1418.11274611938,20,,
1964,1964-01-05,0,0,post,,New York Rangers,Toronto Maple Leafs,NYR,TOR,1465.30105917468,1563.78017734092,0.430682224954154,0.569317775045846,0.23512063785275,0.995222808317997,1.23989782953475,3,2,1468.11676770865,1560.96446880696,57,,
1964,1964-01-05,0,0,post,,Detroit Red Wings,Montreal Canadiens,DET,MTL,1481.64599405341,1554.639125153,0.466958448076825,0.533041551923175,0.239652236661406,1.06166149630551,1.1779907403559,3,3,1481.80459350264,1554.48052570377,63,,
1964,1964-01-05,0,0,post,,Chicago Blackhawks,Boston Bruins,CHI,BOS,1546.55540509577,1418.11274611938,0.736372409415525,0.263627590584475,0.212944100925501,1.52888275908722,0.684061341838284,5,3,1548.40082559386,1416.2673256213,17,,
1964,1964-01-07,0,0,post,,Boston Bruins,Detroit Red Wings,BOS,DET,1416.2673256213,1481.80459350264,0.477654967817171,0.522345032182829,0.240989196857886,1.08118944542279,1.1597997514351,0,5,1410.91743136402,1487.15448775992,1,,
1964,1964-01-08,0,0,post,,Toronto Maple Leafs,Montreal Canadiens,TOR,MTL,1560.96446880696,1554.48052570377,0.580578274530507,0.419421725469493,0.233709629056299,1.25917944493864,0.974530184117658,6,1,1565.57081637234,1549.87417813839,97,,
1964,1964-01-09,0,0,post,,Detroit Red Wings,Chicago Blackhawks,DET,CHI,1487.15448775992,1548.40082559386,0.483820869220217,0.516179130779783,0.241760936116446,1.09243368830153,1.14932724781492,5,3,1491.10398333094,1544.45133002284,63,,
1964,1964-01-09,0,0,post,,Boston Bruins,New York Rangers,BOS,NYR,1410.91743136402,1468.11676770865,0.489640804774311,0.510359195225689,0.242490344975617,1.10303878686038,1.13945155811524,3,5,1407.20458335688,1471.82961571579,0,,
1964,1964-01-11,0,0,post,,Toronto Maple Leafs,Boston Bruins,TOR,BOS,1565.57081637234,1407.20458335688,0.768427363977406,0.231572636022594,0.208059772230232,1.58503567786043,0.623024094369804,3,1,1567.17037002182,1405.6050297074,19,,
1964,1964-01-11,0,0,post,,Chicago Blackhawks,Detroit Red Wings,CHI,DET,1544.45133002284,1491.10398333094,0.644492112879314,0.355507887120686,0.225567515752144,1.36917525668673,0.856392259065409,6,3,1547.57721223764,1487.97810111614,63,,
1964,1964-01-12,0,0,post,,Detroit Red Wings,New York Rangers,DET,NYR,1487.97810111614,1471.82961571579,0.594061526998455,0.405938473001545,0.232013919243933,1.2823064300899,0.949707489154038,5,3,1490.97050368688,1468.83721314504,17,,
1964,1964-01-12,0,0,post,,Chicago Blackhawks,Montreal Canadiens,CHI,MTL,1547.57721223764,1549.87417813839,0.568222028915561,0.431777971084439,0.235257751305591,1.23802317237174,0.997234578933853,1,2,1544.76801225937,1552.68337811667,93,,
1964,1964-01-12,0,0,post,,Boston Bruins,Toronto Maple Leafs,BOS,TOR,1405.6050297074,1567.17037002182,0.344744488523946,0.655255511476054,0.224160617999948,0.836371457448236,1.38778916055171,6,3,1412.00528024725,1560.77011948196,19,,
1964,1964-01-15,0,0,post,,Toronto Maple Leafs,New York Rangers,TOR,NYR,1560.77011948196,1468.83721314504,0.693605843868855,0.306394156131145,0.219016030097861,1.45431691945874,0.764699110639123,4,5,1557.1716967559,1472.4356358711,58,,
1964,1964-01-16,0,0,post,,Montreal Canadiens,Chicago Blackhawks,MTL,CHI,1552.68337811667,1544.76801225937,0.582583414079164,0.417416585920836,0.233457933710721,1.26261604180399,0.970841891906732,1,0,1554.64361975996,1542.80777061607,93,,
1964,1964-01-16,0,0,post,,Boston Bruins,Detroit Red Wings,BOS,DET,1412.00528024725,1490.97050368688,0.458411998123772,0.541588001876228,0.23858501105932,1.04603877566478,1.19254623539454,5,1,1417.71305860132,1485.26272533282,2,,
1964,1964-01-18,0,0,post,,Montreal Canadiens,Detroit Red Wings,MTL,DET,1554.64361975996,1485.26272533282,0.665346362024841,0.334653637975159,0.222828415999225,1.40526306410807,0.81756535189116,0,2,1549.26764612399,1490.63869896879,66,,
1964,1964-01-18,0,0,post,,Chicago Blackhawks,New York Rangers,CHI,NYR,1542.80777061607,1472.4356358711,0.666615670745224,0.333384329254776,0.222659858080629,1.40746264892862,0.815197209152006,6,1,1546.36142274046,1468.88198374671,49,,
1964,1964-01-18,0,0,post,,Toronto Maple Leafs,Boston Bruins,TOR,BOS,1557.1716967559,1417.71305860132,0.74849687047446,0.25150312952554,0.211136330766604,1.55009518889326,0.661041141873343,0,11,1545.25603503133,1429.62872032589,21,,
1964,1964-01-19,0,0,post,,Detroit Red Wings,New York Rangers,DET,NYR,1490.63869896879,1468.88198374671,0.601822545868558,0.398177454131442,0.231033862090882,1.29563756676262,0.935396295328264,1,3,1485.89305998755,1473.62762272796,17,,
1964,1964-01-19,0,0,post,,Chicago Blackhawks,Toronto Maple Leafs,CHI,TOR,1546.36142274046,1545.25603503133,0.573020688344493,0.426979311655507,0.234657056407688,1.24623508510905,0.988421971298639,0,2,1541.88958179706,1549.72787597473,92,,
1964,1964-01-19,0,0,post,,Boston Bruins,Montreal Canadiens,BOS,MTL,1429.62872032589,1549.26764612399,0.401102398684833,0.598897601315167,0.231403612315697,0.940791865721202,1.29061174659449,1,1,1430.1034288122,1548.79293763768,24,,
1964,1964-01-22,0,0,post,,Toronto Maple Leafs,Montreal Canadiens,TOR,MTL,1549.72787597473,1548.79293763768,0.572780606499496,0.427219393500504,0.234687124392915,1.24582410394451,0.988863020448404,0,3,1544.30288731222,1554.21792630018,93,,
1964,1964-01-22,0,0,post,,New York Rangers,Boston Bruins,NYR,BOS,1473.62762272796,1430.1034288122,0.631432816281822,0.368567183718178,0.227257408030649,1.34662525542059,0.880632152610057,6,4,1476.30984162384,1427.42120991632,2,,
1964,1964-01-23,0,0,post,,Montreal Canadiens,New York Rangers,MTL,NYR,1554.21792630018,1476.30984162384,0.676185827761058,0.323814172238942,0.221381365051333,1.42405807899534,0.797323286055993,4,2,1556.53725471502,1473.990513209,59,,
1964,1964-01-23,0,0,post,,Boston Bruins,Chicago Blackhawks,BOS,CHI,1427.42120991632,1541.88958179706,0.408272886799085,0.591727113200915,0.232308088951365,0.954008768446582,1.27829932050478,1,3,1424.4092076828,1544.90158403057,20,,
1964,1964-01-25,0,0,post,,Toronto Maple Leafs,New York Rangers,TOR,NYR,1544.30288731222,1473.990513209,0.666539213870843,0.333460786129157,0.222670017649421,1.40733014687446,0.815339870774966,1,1,1543.50349908564,1474.78990143558,51,,
1964,1964-01-25,0,0,post,,Montreal Canadiens,Boston Bruins,MTL,BOS,1556.53725471502,1424.4092076828,0.740470095783686,0.259529904216314,0.212338058763437,1.53604826761972,0.676289791143713,0,6,1546.77170501814,1434.17475737969,25,,
1964,1964-01-25,0,0,post,,Detroit Red Wings,Chicago Blackhawks,DET,CHI,1485.89305998755,1544.90158403057,0.487038596258721,0.512961403741279,0.242164082308565,1.09829802011416,1.1438660621944,5,3,1489.81363205643,1540.98101196169,60,,
1964,1964-01-26,0,0,post,,New York Rangers,Detroit Red Wings,NYR,DET,1474.78990143558,1489.81363205643,0.550165546152895,0.449834453847105,0.237514124374332,1.20717312872469,1.03034099564964,3,2,1476.92562322648,1487.67791026553,19,,
1964,1964-01-26,0,0,post,,Chicago Blackhawks,Montreal Canadiens,CHI,MTL,1540.98101196169,1546.77170501814,0.56328114267701,0.43671885732299,0.235875685514274,1.22957364520209,1.00630204031218,2,2,1540.67726247684,1547.07545450299,90,,
1964,1964-01-26,0,0,post,,Boston Bruins,Toronto Maple Leafs,BOS,TOR,1434.17475737969,1543.50349908564,0.415439401946866,0.584560598053134,0.233209596677096,0.967203945199026,1.26600565147807,2,0,1438.75550047807,1538.92275598726,24,,
1964,1964-01-29,0,0,post,,Chicago Blackhawks,Detroit Red Wings,CHI,DET,1540.67726247684,1487.67791026553,0.644032998939276,0.355967001060724,0.225627229336202,1.368381846063,0.857245383273202,2,2,1539.98590408193,1488.36926866044,58,,
1964,1964-01-29,0,0,post,,Montreal Canadiens,Toronto Maple Leafs,MTL,TOR,1547.07545450299,1538.92275598726,0.582915608209949,0.417084391790051,0.233416220359812,1.2631854787226,0.97023074163721,2,1,1549.03391561475,1536.96429487549,90,,
1964,1964-01-30,0,0,post,,Boston Bruins,New York Rangers,BOS,NYR,1438.75550047807,1476.92562322648,0.517017985830471,0.482982014169529,0.241655885616396,1.15075141803187,1.09090446758453,1,3,1434.79845388721,1480.88266981734,4,,
1964,1964-02-01,0,0,post,,Toronto Maple Leafs,Boston Bruins,TOR,BOS,1536.96429487549,1434.79845388721,0.705979559233039,0.294020440766961,0.217301718590497,1.47585026554547,0.741451453045022,5,1,1539.80809687137,1431.95465189133,21,,
1964,1964-02-01,0,0,post,,New York Rangers,Chicago Blackhawks,NYR,CHI,1480.88266981734,1539.98590408193,0.486902389851202,0.513097610148798,0.242147010824396,1.09804983226108,1.14409717856332,2,2,1480.94553834606,1539.92303555322,53,,
1964,1964-02-01,0,0,post,,Montreal Canadiens,Detroit Red Wings,MTL,DET,1549.03391561475,1488.36926866044,0.654083344628678,0.345916655371322,0.224314509272202,1.38576081405606,0.838553695216146,9,3,1552.97776552321,1484.42541875198,64,,
1964,1964-02-02,0,0,post,,New York Rangers,Montreal Canadiens,NYR,MTL,1480.94553834606,1552.97776552321,0.468335509268903,0.531664490731097,0.239824257218326,1.06417706011675,1.17564719710158,4,2,1485.03515451703,1548.88814935224,62,,
1964,1964-02-02,0,0,post,,Detroit Red Wings,Toronto Maple Leafs,DET,TOR,1484.42541875198,1539.80809687137,0.492254323198196,0.507745676801804,0.24281825543042,1.10779856583974,1.13501968959068,2,2,1484.46259800063,1539.77091762272,56,,
1964,1964-02-02,0,0,post,,Boston Bruins,Chicago Blackhawks,BOS,CHI,1431.95465189133,1539.92303555322,0.417342370474088,0.582657629525912,0.233448614904688,0.970705357524648,1.26274325738004,2,5,1428.20607999841,1543.67160744614,21,,
1964,1964-02-05,0,0,post,,Toronto Maple Leafs,Montreal Canadiens,TOR,MTL,1539.77091762272,1548.88814935224,0.558564980491521,0.441435019508479,0.236465091122385,1.22151393309573,1.01495115802666,0,2,1535.43406794807,1553.22499902688,91,,
1964,1964-02-05,0,0,post,,New York Rangers,Boston Bruins,NYR,BOS,1485.03515451703,1428.20607999841,0.649070863383116,0.350929136616884,0.224970690688464,1.37709049701364,0.847880193674824,2,3,1481.72861140484,1431.5126231106,3,,
1964,1964-02-05,0,0,post,,Chicago Blackhawks,Detroit Red Wings,CHI,DET,1543.67160744614,1484.46259800063,0.652185013188191,0.347814986811809,0.224563376288303,1.38247653413851,0.84208684214979,4,2,1546.18441686239,1481.94978858438,58,,
1964,1964-02-06,0,0,post,,Detroit Red Wings,Chicago Blackhawks,DET,CHI,1481.94978858438,1546.18441686239,0.479526177612288,0.520473822387712,0.241223303440513,1.08460277001525,1.15662053342526,4,0,1487.39535451653,1540.73885093024,58,,
1964,1964-02-06,0,0,post,,Boston Bruins,New York Rangers,BOS,NYR,1431.5126231106,1481.72861140484,0.499689167898435,0.500310832101565,0.243752498823237,1.12133035130996,1.12242214751328,4,0,1436.71142965084,1476.52980486459,3,,
1964,1964-02-08,0,0,post,,Toronto Maple Leafs,Chicago Blackhawks,TOR,CHI,1535.43406794807,1540.73885093024,0.563969100176493,0.436030899823507,0.235789675647033,1.23074978479446,1.00503989085258,3,3,1535.12701626723,1541.04590261109,86,,
1964,1964-02-08,0,0,post,,New York Rangers,Montreal Canadiens,NYR,MTL,1476.52980486459,1553.22499902688,0.461657949892557,0.538342050107443,0.238990285291265,1.05197441992458,1.18701586536669,2,8,1471.05354772704,1558.70125616444,59,,
1964,1964-02-08,0,0,post,,Boston Bruins,Detroit Red Wings,BOS,DET,1436.71142965084,1487.39535451653,0.499015754271022,0.500984245728978,0.243667786070415,1.12010523055498,1.12356255551543,2,3,1434.30258601957,1489.8041981478,5,,
1964,1964-02-09,0,0,post,,Boston Bruins,Montreal Canadiens,BOS,MTL,1434.30258601957,1558.70125616444,0.394538757440771,0.605461242559229,0.230573176175965,0.928680636629869,1.3018925395461,4,4,1434.80879998386,1558.19504220015,32,,
1964,1964-02-09,0,0,post,,Detroit Red Wings,New York Rangers,DET,NYR,1489.8041981478,1471.05354772704,0.597668663568918,0.402331336431082,0.231558821631353,1.28850069730719,0.943058124324168,4,2,1492.76636797798,1468.09137789686,18,,
1964,1964-02-09,0,0,post,,Chicago Blackhawks,Toronto Maple Leafs,CHI,TOR,1541.04590261109,1535.12701626723,0.579786005034845,0.420213994965155,0.233809038159742,1.25782184005376,0.975987198105986,2,1,1543.02115207188,1533.15176680644,86,,
1964,1964-02-12,0,0,post,,Chicago Blackhawks,New York Rangers,CHI,NYR,1543.02115207188,1468.09137789686,0.672420604419559,0.327579395580441,0.221886014217374,1.4175264952642,0.804359518953176,5,2,1545.87288465256,1465.23964531618,46,,
1964,1964-02-12,0,0,post,,Montreal Canadiens,Toronto Maple Leafs,MTL,TOR,1558.19504220015,1533.15176680644,0.60634728625148,0.39365271374852,0.230460872032257,1.30341612019131,0.927044751840948,4,0,1562.14068097812,1529.20612802847,91,,
1964,1964-02-13,0,0,post,,Detroit Red Wings,Boston Bruins,DET,BOS,1492.76636797798,1434.80879998386,0.650549101532176,0.349450898467824,0.224777489126115,1.37964689859481,0.8451305905313,4,1,1495.83242847237,1431.74273948948,6,,
1964,1964-02-15,0,0,post,,Toronto Maple Leafs,Chicago Blackhawks,TOR,CHI,1529.20612802847,1545.87288465256,0.547823749894507,0.452176250105493,0.237806505625601,1.20317795375349,1.03462855187211,4,0,1533.82909569772,1541.2499169833,85,,
1964,1964-02-15,0,0,post,,Montreal Canadiens,Detroit Red Wings,MTL,DET,1562.14068097812,1495.83242847237,0.661396593752106,0.338603406247894,0.223351489202925,1.39842076253886,0.824930726664064,1,4,1555.66460151532,1502.30850793516,77,,
1964,1964-02-16,0,0,post,,Detroit Red Wings,Montreal Canadiens,DET,MTL,1502.30850793516,1555.66460151532,0.495170343309259,0.504829656690741,0.243184413291932,1.11310739049322,1.13007702279871,2,5,1497.74259302744,1560.23051642305,77,,
1964,1964-02-16,0,0,post,,New York Rangers,Toronto Maple Leafs,NYR,TOR,1465.23964531618,1533.82909569772,0.473273129728486,0.526726870271514,0.240441275100904,1.07319313977496,1.16724813532594,4,2,1469.28441422265,1529.78432679125,38,,
1964,1964-02-16,0,0,post,,Chicago Blackhawks,Boston Bruins,CHI,BOS,1541.2499169833,1431.74273948948,0.714674614671395,0.285325385328605,0.216077817443556,1.49100171586584,0.725076101577719,5,3,1543.26434122496,1429.72831524782,21,,
1964,1964-02-19,0,0,post,,New York Rangers,Chicago Blackhawks,NYR,CHI,1469.28441422265,1543.26434122496,0.465544805348716,0.534455194651284,0.239475668897136,1.0590786259321,1.18039704296504,2,7,1464.09138375423,1548.45737169338,47,,
1964,1964-02-19,0,0,post,,Toronto Maple Leafs,Detroit Red Wings,TOR,DET,1529.78432679125,1497.74259302744,0.615920937301264,0.384079062698736,0.229244056888458,1.3198897171015,0.909354339786956,1,1,1529.2279062922,1498.29901352649,58,,
1964,1964-02-20,0,0,post,,Montreal Canadiens,Boston Bruins,MTL,BOS,1560.23051642305,1429.72831524782,0.738667470994353,0.261332529005647,0.212605264918281,1.53289561354972,0.679709651368564,3,2,1561.39031853244,1428.56851313843,30,,
1964,1964-02-22,0,0,post,,Toronto Maple Leafs,New York Rangers,TOR,NYR,1529.2279062922,1464.09138375423,0.659884398383287,0.340115601616713,0.223551189670395,1.39580204413345,0.827749145536943,5,2,1532.20216489904,1461.1171251474,35,,
1964,1964-02-22,0,0,post,,Montreal Canadiens,Chicago Blackhawks,MTL,CHI,1561.39031853244,1548.45737169338,0.589590107212692,0.410409892787308,0.232577152661054,1.27463217871378,0.957944973947269,3,1,1564.42028658222,1545.4274036436,96,,
1964,1964-02-22,0,0,post,,Detroit Red Wings,Boston Bruins,DET,BOS,1498.29901352649,1428.56851313843,0.66579431582551,0.33420568417449,0.222768955998795,1.40603928300343,0.81672967299536,3,2,1499.82377221669,1427.04375444823,6,,
1964,1964-02-23,0,0,post,,Chicago Blackhawks,Boston Bruins,CHI,BOS,1545.4274036436,1427.04375444823,0.72497879479796,0.27502120520204,0.214604667386699,1.50897842386259,0.705626243524106,2,0,1547.36131012396,1425.10984796787,21,,
1964,1964-02-23,0,0,post,,New York Rangers,Toronto Maple Leafs,NYR,TOR,1461.1171251474,1532.20216489904,0.469693385776393,0.530306614223607,0.23999390495528,1.06665712672392,1.17333677823136,3,4,1458.87216005697,1534.44712998946,35,,
1964,1964-02-23,0,0,post,,Detroit Red Wings,Montreal Canadiens,DET,MTL,1499.82377221669,1564.42028658222,0.479006277253961,0.52099372274604,0.24115825077256,1.08365448934884,1.15750376142372,3,2,1502.35758811001,1561.8864706889,80,,
1964,1964-02-26,0,0,post,,Montreal Canadiens,Toronto Maple Leafs,MTL,TOR,1561.8864706889,1534.44712998946,0.609634633563496,0.390365366436504,0.230043761759457,1.30907038448266,0.920973377276802,1,0,1563.70285261954,1532.63074805882,93,,
1964,1964-02-27,0,0,post,,Boston Bruins,New York Rangers,BOS,NYR,1425.10984796787,1458.87216005697,0.523350912495394,0.476649087504606,0.240863383537999,1.16150913696745,1.07935424657055,2,4,1421.09565048781,1462.88635753704,1,,
1964,1964-02-27,0,0,post,,Chicago Blackhawks,Detroit Red Wings,CHI,DET,1547.36131012396,1502.35758811001,0.633412675140408,0.366587324859592,0.227002311899089,1.35004152053685,0.876960791362243,4,2,1550.02728061458,1499.69161761938,72,,
1964,1964-02-29,0,0,post,,Toronto Maple Leafs,Chicago Blackhawks,TOR,CHI,1532.63074805882,1550.02728061458,0.546782918318179,0.453217081681821,0.237936450766293,1.20140270047839,1.03653375028791,4,1,1536.75112683701,1545.90690183639,88,,
1964,1964-02-29,0,0,post,,Boston Bruins,Detroit Red Wings,BOS,DET,1421.09565048781,1499.69161761938,0.45893977074973,0.54106022925027,0.23865090319801,1.04700405389456,1.19164684930345,2,1,1423.74528250826,1497.04198559893,4,,
1964,1964-02-29,0,0,post,,Montreal Canadiens,New York Rangers,MTL,NYR,1563.70285261954,1462.88635753704,0.704364673276949,0.295635326723051,0.217527216982745,1.47303807641775,0.744489140564998,4,0,1566.56402713584,1460.02518302073,56,,
1964,1964-03-01,0,0,post,,Boston Bruins,Toronto Maple Leafs,BOS,TOR,1423.74528250826,1536.75112683701,0.410308356811762,0.589691643188238,0.232564373393549,0.957757981117009,1.27480639227654,5,3,1428.37478504969,1532.12162429559,16,,
1964,1964-03-01,0,0,post,,New York Rangers,Detroit Red Wings,NYR,DET,1460.02518302073,1497.04198559893,0.518675630854504,0.481324369145496,0.241448352986006,1.15356623789122,1.08788211509479,2,2,1459.93553999263,1497.13162862703,16,,
1964,1964-03-01,0,0,post,,Chicago Blackhawks,Montreal Canadiens,CHI,MTL,1545.90690183639,1566.56402713584,0.542127676768365,0.457872323231635,0.23851763380148,1.19346597665713,1.04505165714435,4,3,1548.08667531084,1564.38425366139,96,,
1964,1964-03-03,0,0,post,,Detroit Red Wings,Toronto Maple Leafs,DET,TOR,1497.13162862703,1532.12162429559,0.521587703620889,0.478412296379111,0.241083936438846,1.1585129268936,1.08257100954524,3,2,1499.42499400948,1529.82825891313,59,,
1964,1964-03-04,0,0,post,,New York Rangers,Chicago Blackhawks,NYR,CHI,1459.93553999263,1548.08667531084,0.445315716197814,0.554684283802186,0.23694984928372,1.0220637898426,1.21488605944112,4,3,1462.66479168202,1545.35742362146,44,,
1964,1964-03-04,0,0,post,,Toronto Maple Leafs,Boston Bruins,TOR,BOS,1529.82825891313,1428.37478504969,0.70512764554567,0.29487235445433,0.217420746069231,1.47436665839199,0.74305408767724,4,4,1528.84364621452,1429.35939774831,15,,
1964,1964-03-05,0,0,post,,Boston Bruins,Chicago Blackhawks,BOS,CHI,1429.35939774831,1545.35742362146,0.406147355660185,0.593852644339815,0.232040252478688,0.950092428848117,1.28194782363057,4,4,1429.80989044114,1544.90693092862,22,,
1964,1964-03-05,0,0,post,,Montreal Canadiens,Detroit Red Wings,MTL,DET,1564.38425366139,1499.42499400948,0.659655343924659,0.340344656075341,0.223581412036539,1.39540542663373,0.828175985402806,5,7,1559.06644244989,1504.74280522098,80,,
1964,1964-03-07,0,0,post,,Montreal Canadiens,New York Rangers,MTL,NYR,1559.06644244989,1462.66479168202,0.699045269432207,0.300954730567793,0.218266192020231,1.46377878187592,0.75448741014431,2,3,1555.43128638522,1466.29994774669,53,,
1964,1964-03-07,0,0,post,,Toronto Maple Leafs,Detroit Red Wings,TOR,DET,1528.84364621452,1504.74280522098,0.605051626150198,0.394948373849802,0.230625077383895,1.30118825158215,0.929436825801745,4,2,1531.74413467832,1501.84231675718,62,,
1964,1964-03-08,0,0,post,,New York Rangers,Montreal Canadiens,NYR,MTL,1466.29994774669,1555.43128638522,0.443922397020381,0.55607760297962,0.236775822692941,1.01951052596738,1.21726529672556,0,0,1466.569120241,1555.16211389091,53,,
1964,1964-03-08,0,0,post,,Boston Bruins,Detroit Red Wings,BOS,DET,1429.80989044114,1501.84231675718,0.468335223834393,0.531664776165607,0.239824221559825,1.06417653874348,1.17564768281634,3,5,1426.28402106901,1505.3681861293,7,,
1964,1964-03-08,0,0,post,,Chicago Blackhawks,Toronto Maple Leafs,CHI,TOR,1544.90693092862,1531.74413467832,0.589910229241576,0.410089770758424,0.232536860656091,1.27518144636249,0.957355414293598,4,3,1546.82798265807,1529.82308294888,86,,
1964,1964-03-11,0,0,post,,Toronto Maple Leafs,Montreal Canadiens,TOR,MTL,1529.82308294888,1555.16211389091,0.535430505826568,0.464569494173432,0.23935386177715,1.1820575141474,1.05729634762975,1,0,1532.03973042728,1552.94546641251,89,,
1964,1964-03-11,0,0,post,,New York Rangers,Boston Bruins,NYR,BOS,1466.569120241,1426.28402106901,0.627082947428223,0.372917052571777,0.227816589950489,1.33912258610774,0.888694003842753,3,5,1461.57754020027,1431.27560110973,1,,
1964,1964-03-12,0,0,post,,Detroit Red Wings,Boston Bruins,DET,BOS,1505.3681861293,1431.27560110973,0.67135818240348,0.32864181759652,0.222028016713874,1.41568405577716,0.806343960936715,2,1,1506.86455225487,1429.77923498417,8,,
1964,1964-03-14,0,0,post,,Montreal Canadiens,Chicago Blackhawks,MTL,CHI,1552.94546641251,1546.82798265807,0.580064506741309,0.419935493258691,0.23377409603737,1.25829905381318,0.975475042224194,4,3,1554.91922062008,1544.8542284505,94,,
1964,1964-03-14,0,0,post,,Toronto Maple Leafs,New York Rangers,TOR,NYR,1532.03973042728,1461.57754020027,0.666730869831287,0.333269130168713,0.222644548882127,1.40766229480533,0.814982254076802,7,3,1535.31023465875,1458.30703596881,35,,
1964,1964-03-15,0,0,post,,Boston Bruins,Montreal Canadiens,BOS,MTL,1429.77923498417,1554.91922062008,0.3935198406283,0.6064801593717,0.230444026327343,0.926799411069863,1.30364461525748,3,1,1434.56979432888,1550.12866127537,27,,
1964,1964-03-15,0,0,post,,Detroit Red Wings,Chicago Blackhawks,DET,CHI,1506.86455225487,1544.8542284505,0.517277363856512,0.482722636143488,0.241623407388034,1.15119181588135,1.09043159150669,5,3,1510.51640092623,1541.20237977914,73,,
1964,1964-03-15,0,0,post,,New York Rangers,Toronto Maple Leafs,NYR,TOR,1458.30703596881,1535.31023465875,0.461217332349828,0.538782667650172,0.238935268762601,1.05116884619928,1.18776642256332,1,3,1454.84306377227,1538.77420685529,35,,
1964,1964-03-17,0,0,post,,Chicago Blackhawks,New York Rangers,CHI,NYR,1541.20237977914,1454.84306377227,0.686745394085957,0.313254605914043,0.219953852195868,1.44239234546081,0.777561506735062,4,0,1544.25412153567,1451.79132201573,36,,
1964,1964-03-18,0,0,post,,Montreal Canadiens,Toronto Maple Leafs,MTL,TOR,1550.12866127537,1538.77420685529,0.587389629860288,0.412610370139712,0.232853989714343,1.27085723060512,0.961996759109223,2,2,1549.70919105204,1539.19367707862,91,,
1964,1964-03-19,0,0,post,,Detroit Red Wings,New York Rangers,DET,NYR,1510.51640092623,1451.79132201573,0.65155283180138,0.34844716819862,0.224646156216832,1.38138298058322,0.843263175633612,9,3,1514.49267099344,1447.81505194852,18,,
1964,1964-03-21,0,0,post,,Montreal Canadiens,Boston Bruins,MTL,BOS,1549.70919105204,1434.56979432888,0.721239603234888,0.278760396765112,0.215142239607568,1.50245234254372,0.712689897063851,5,1,1552.3896049739,1431.88938040701,27,,
1964,1964-03-21,0,0,post,,Toronto Maple Leafs,Detroit Red Wings,TOR,DET,1539.19367707862,1514.49267099344,0.605876905858829,0.394123094141171,0.230520497959434,1.30260726363639,0.927913234323041,5,3,1542.08728712408,1511.59906094798,75,,
1964,1964-03-22,0,0,post,,Detroit Red Wings,Toronto Maple Leafs,DET,TOR,1511.59906094798,1542.08728712408,0.528050216925231,0.471949783074769,0.240275869039615,1.16949857812181,1.0707772909178,1,4,1506.6751271114,1547.01122096066,75,,
1964,1964-03-22,0,0,post,,New York Rangers,Montreal Canadiens,NYR,MTL,1447.81505194852,1552.3896049739,0.422100539065153,0.577899460934847,0.234045661631256,0.979455939821149,1.25458972181011,1,2,1445.82966724726,1554.37498967516,38,,
1964,1964-03-22,0,0,post,,Boston Bruins,Chicago Blackhawks,BOS,CHI,1431.88938040701,1544.25412153567,0.411201584675947,0.588798415324053,0.232676778526769,0.959402887831162,1.27327389069561,3,4,1429.96239267828,1546.18110926441,23,,
