season,date,playoff,neutral,team,abbr,pregame_elo,win_prob,actual_points,expected_points,eva,eva_plus,win_flag,is_home
1993,1992-10-18,0,0,Philadelphia Flyers,PHI,1490.34849960493,0.579147684967546,2.0,1.25672814521252,0.7432718547874799,0.815449955922148,1,1
1993,1992-10-19,0,0,Montreal Canadiens,MTL,1517.47805398087,0.588894838766036,2.0,1.27343931441915,0.72656068558085,0.798738786715518,1,1
1993,1992-10-20,0,0,Tampa Bay Lightning,TBL,1387.3392758291,0.422804063588013,2.0,0.980749246515463,1.019250753484537,1.091428854619205,1,1
1993,1992-10-20,0,1,Toronto Maple Leafs,TOR,1461.06954714054,0.623635048649451,2.0,1.33317864442225,0.66682135557775,0.7389994567124181,1,1
1993,1992-10-20,0,0,Pittsburgh Penguins,PIT,1565.87911237415,0.627156464544731,2.0,1.33924935357304,0.6607506464269599,0.732928747561628,1,1
1993,1992-10-20,0,0,Calgary Flames,CGY,1510.57693200482,0.557950115574164,2.0,1.22046355488537,0.77953644511463,0.8517145462492981,1,1
1993,1992-10-20,0,0,Detroit Red Wings,DET,1525.68527631459,0.63043433366094,2.0,1.34490269556876,0.65509730443124,0.7272754055659081,1,1
1993,1992-10-20,0,0,New Jersey Devils,NJD,1523.95034861843,0.663591651351716,0.0,1.40222290561146,-1.40222290561146,-1.3300448044767919,0,1
1993,1992-10-20,0,0,New York Islanders,NYI,1495.9240723942,0.576526051517941,2.0,1.25223726033061,0.74776273966939,0.819940840804058,1,1
1993,1992-10-21,0,0,St. Louis Blues,STL,1500.89896310017,0.645565012055554,1.0,1.37102955212972,-0.37102955212972,-0.2988514509950519,0,1
1993,1992-10-21,0,0,Buffalo Sabres,BUF,1502.17070786689,0.523281156762417,2.0,1.16139058609421,0.83860941390579,0.9107875150404581,1,1
1993,1992-10-21,0,0,Montreal Canadiens,MTL,1521.62321730872,0.751650064948966,2.0,1.55561720552507,0.4443827944749299,0.516560895609598,1,1
1993,1992-10-21,0,0,New York Rangers,NYR,1552.86848783728,0.610141793078088,2.0,1.30994292212149,0.69005707787851,0.762235179013178,1,1
1993,1992-10-22,0,0,Ottawa Senators,OTT,1370.59461832869,0.444475498231589,0.0,1.02052414592991,-1.02052414592991,-0.9483460447952419,0,1
1993,1992-10-22,0,0,Philadelphia Flyers,PHI,1490.33440672468,0.526606207554726,1.0,1.16704296249295,-0.16704296249294992,-0.09486486135828183,0,1
1993,1992-10-22,0,0,Pittsburgh Penguins,PIT,1569.58946989934,0.628332228976845,2.0,1.34127691881903,0.6587230811809699,0.7309011823156379,1,1
1993,1992-10-22,0,0,Tampa Bay Lightning,TBL,1394.02953106303,0.471555813725887,0.0,1.07005799459728,-1.07005799459728,-0.9978798934626119,0,1
1993,1992-10-22,0,0,Calgary Flames,CGY,1515.08098430342,0.575049289701028,0.0,1.2497082694968,-1.2497082694968,-1.177530168362132,0,1
1993,1992-10-22,0,0,Chicago Blackhawks,CHI,1531.61312330214,0.586982752566359,1.0,1.27015935102781,-0.27015935102780997,-0.19798124989314186,0,1
1993,1992-10-22,0,0,Dallas Stars,DAL,1488.15853722387,0.627671190283065,2.0,1.34013694233508,0.65986305766492,0.7320411587995881,1,1
1993,1992-10-23,0,0,Arizona Coyotes,ARI,1480.21556022163,0.520987692499421,2.0,1.15749351658895,0.8425064834110501,0.9146845845457181,1,1
1993,1992-10-23,0,0,Buffalo Sabres,BUF,1506.53918140153,0.737725639205287,2.0,1.53124870550373,0.46875129449626995,0.540929395630938,1,1
1993,1992-10-23,0,0,Edmonton Oilers,EDM,1484.72266548474,0.52544656710456,0.0,1.16507132153576,-1.16507132153576,-1.092893220401092,0,1
1993,1992-10-23,0,0,New York Rangers,NYR,1554.68219425028,0.614092165381564,1.0,1.31674130113664,-0.31674130113664,-0.2445632000019719,0,1
1993,1992-10-23,0,0,Washington Capitals,WSH,1523.24514421831,0.606738846947009,0.0,1.3040894785276,-1.3040894785276,-1.231911377392932,0,1
1993,1992-10-24,0,0,Ottawa Senators,OTT,1366.06214929791,0.311137094944685,1.0,0.773593465660212,0.22640653433978797,0.2985846354744561,0,1
1993,1992-10-24,0,0,St. Louis Blues,STL,1500.2002510423,0.536074904805561,0.0,1.18315473856782,-1.18315473856782,-1.110976637433152,0,1
1993,1992-10-24,0,0,Tampa Bay Lightning,TBL,1389.7158798,0.493628883639425,2.0,1.11030129795842,0.8896987020415801,0.9618768031762481,1,1
1993,1992-10-24,0,0,Toronto Maple Leafs,TOR,1468.12959063542,0.694189732402851,2.0,1.45533228401884,0.5446677159811599,0.616845817115828,1,1
1993,1992-10-24,0,0,New Jersey Devils,NJD,1523.47170494267,0.500857344993685,0.0,1.12334764303412,-1.12334764303412,-1.051169541899452,0,1
1993,1992-10-24,0,0,New York Islanders,NYI,1503.734449481,0.626517534000667,2.0,1.33814766952408,0.6618523304759201,0.7340304316105881,1,1
1993,1992-10-24,0,0,Philadelphia Flyers,PHI,1490.20669692842,0.522545494596872,0.0,1.16014039474887,-1.16014039474887,-1.087962293614202,0,1
1993,1992-10-24,0,0,Dallas Stars,DAL,1491.45162861516,0.542277361794192,1.0,1.19372109039805,-0.19372109039804997,-0.12154298926338188,0,1
1993,1992-10-25,0,0,Edmonton Oilers,EDM,1479.8273843315,0.527656457641391,0.0,1.16882891593178,-1.16882891593178,-1.096650814797112,0,1
1993,1992-10-25,0,0,Vancouver Canucks,VAN,1521.95675035371,0.57151411960513,0.0,1.24365631147006,-1.24365631147006,-1.171478210335392,0,1
1993,1992-10-25,0,0,Chicago Blackhawks,CHI,1528.6916806718,0.567903793707869,2.0,1.23747877369264,0.76252122630736,0.834699327442028,1,1
1993,1992-10-26,0,0,New York Rangers,NYR,1555.54216457746,0.663417530151039,2.0,1.40192126517941,0.59807873482059,0.6702568359552581,1,1
1993,1992-10-26,0,0,St. Louis Blues,STL,1494.07550338898,0.728344523645799,2.0,1.51485530409491,0.48514469590509,0.5573227970397581,1,1
1993,1992-10-26,0,0,Arizona Coyotes,ARI,1483.83480793469,0.523594423512997,2.0,1.16192299737017,0.8380770026298301,0.9102551037644981,1,1
1993,1992-10-27,0,0,Colorado Avalanche,COL,1441.69276746062,0.639436720043528,2.0,1.36044142592527,0.63955857407473,0.7117366752093981,1,1
1993,1992-10-27,0,0,New York Islanders,NYI,1506.45708649261,0.563338991463106,0.0,1.22967253970551,-1.22967253970551,-1.1574944385708419,0,1
1993,1992-10-27,0,0,Ottawa Senators,OTT,1364.65453657689,0.283996730037523,0.0,0.722570901243919,-0.722570901243919,-0.6503928001092509,0,1
1993,1992-10-28,0,0,Carolina Hurricanes,CAR,1461.14660759251,0.485748191185276,1.0,1.09594653976211,-0.09594653976210998,-0.023768438627441893,0,1
1993,1992-10-28,0,0,Montreal Canadiens,MTL,1527.07256464304,0.74535007708397,2.0,1.54458657847566,0.45541342152433995,0.527591522659008,1,1
1993,1992-10-28,0,0,Arizona Coyotes,ARI,1488.74538767108,0.532508310064502,0.0,1.17708318845112,-1.17708318845112,-1.1049050873164519,0,1
1993,1992-10-28,0,0,Edmonton Oilers,EDM,1474.29306857398,0.547411800081952,2.0,1.20247529563429,0.7975247043657101,0.8697028055003782,1,1
1993,1992-10-28,0,0,Detroit Red Wings,DET,1526.13914896042,0.765691688934807,2.0,1.5802344458145,0.4197655541855001,0.4919436553201682,1,1
1993,1992-10-28,0,0,Vancouver Canucks,VAN,1517.49905106194,0.578471617477282,2.0,1.25556987907327,0.7444301209267301,0.8166082220613982,1,1
1993,1992-10-28,0,0,Toronto Maple Leafs,TOR,1471.10058652975,0.519270256054576,1.0,1.15457613719789,-0.15457613719788998,-0.0823980360632219,0,1
1993,1992-10-29,0,0,St. Louis Blues,STL,1496.39099577851,0.454254631579822,2.0,1.03843267127865,0.96156732872135,1.033745429856018,1,1
1993,1992-10-29,0,0,Chicago Blackhawks,CHI,1533.76648576516,0.63928145956178,1.0,1.36017328330099,-0.3601732833009901,-0.287995182166322,0,1
1993,1992-10-29,0,0,Boston Bruins,BOS,1526.37827008904,0.587440725007575,2.0,1.27094487219296,0.7290551278070401,0.8012332289417081,1,1
1993,1992-10-29,0,0,New York Rangers,NYR,1558.84912099174,0.721651994084196,0.0,1.50317194642099,-1.50317194642099,-1.430993845286322,0,1
1993,1992-10-30,0,0,Calgary Flames,CGY,1520.2216864416,0.58506139277984,0.0,1.2668643406792,-1.2668643406792,-1.194686239544532,0,1
1993,1992-10-30,0,0,Vancouver Canucks,VAN,1519.48136071341,0.616335809184882,0.0,1.32060406628914,-1.32060406628914,-1.248425965154472,0,1
1993,1992-10-30,0,0,Tampa Bay Lightning,TBL,1389.37878389754,0.599361382420644,0.0,1.29140851265467,-1.29140851265467,-1.2192304115200019,0,1
1993,1992-10-30,0,0,New Jersey Devils,NJD,1523.38676317798,0.598995798452959,0.0,1.29078044305315,-1.29078044305315,-1.218602341918482,0,1
1993,1992-10-30,0,0,Detroit Red Wings,DET,1527.16739769218,0.648192165542426,2.0,1.37557114260108,0.6244288573989201,0.6966069585335881,1,1
1993,1992-10-30,0,0,Buffalo Sabres,BUF,1507.79610257562,0.755639689015671,2.0,1.56260718191721,0.43739281808278996,0.509570919217458,1,1
1993,1992-10-31,0,0,Boston Bruins,BOS,1530.8987194386,0.568360079072745,0.0,1.23825933960903,-1.23825933960903,-1.166081238474362,0,1
1993,1992-10-31,0,0,Edmonton Oilers,EDM,1478.40685901269,0.519111808542064,2.0,1.15430702410686,0.84569297589314,0.917871077027808,1,1
1993,1992-10-31,0,0,Calgary Flames,CGY,1515.63619367462,0.606838108184896,2.0,1.30426018146021,0.6957398185397901,0.7679179196744581,1,1
1993,1992-10-31,0,0,Toronto Maple Leafs,TOR,1466.98869203821,0.479578653923721,2.0,1.08469848145823,0.9153015185417701,0.9874796196764382,1,1
1993,1992-10-31,0,0,St. Louis Blues,STL,1500.60940021086,0.593277429474878,2.0,1.28096035606436,0.7190396439356399,0.791217745070308,1,1
1993,1992-10-31,0,0,Colorado Avalanche,COL,1450.60374412235,0.522945901493364,2.0,1.16082083259869,0.83917916740131,0.9113572685359781,1,1
1993,1992-10-31,0,0,Ottawa Senators,OTT,1358.63969961295,0.35702369755018,1.0,0.85920866867925,0.14079133132074995,0.21296943245541805,0,1
1993,1992-10-31,0,0,New York Islanders,NYI,1509.40389108672,0.559787310786669,0.0,1.22360232247913,-1.22360232247913,-1.1514242213444619,0,1
1993,1992-10-31,0,0,Montreal Canadiens,MTL,1528.19964472171,0.538207327514351,2.0,1.18678638585372,0.81321361414628,0.8853917152809481,1,1
1993,1992-10-31,0,0,Carolina Hurricanes,CAR,1458.8123063601,0.497619093232355,0.0,1.11756399533832,-1.11756399533832,-1.045385894203652,0,1
1993,1992-11-01,0,0,Chicago Blackhawks,CHI,1535.90795441869,0.773651471809274,1.0,1.59420892628333,-0.5942089262833301,-0.5220308251486621,0,1
1993,1992-11-01,0,0,Tampa Bay Lightning,TBL,1386.38230635826,0.311638035640865,0.0,0.77453234721759,-0.77453234721759,-0.702354246082922,0,1
1993,1992-11-02,0,0,Montreal Canadiens,MTL,1530.40098435126,0.637459864005474,2.0,1.35702769564064,0.64297230435936,0.7151504054940281,1,1
1993,1992-11-02,0,0,Calgary Flames,CGY,1518.52179657877,0.574478840880498,2.0,1.24873150060619,0.7512684993938099,0.823446600528478,1,1
1993,1992-11-02,0,0,New York Rangers,NYR,1549.39727757486,0.625681346288673,2.0,1.33670600035402,0.6632939996459799,0.735472100780648,1,1
1993,1992-11-03,0,0,Carolina Hurricanes,CAR,1452.83742765175,0.571389635294591,1.0,1.24344325757013,-0.24344325757012997,-0.17126515643546186,0,1
1993,1992-11-03,0,0,Tampa Bay Lightning,TBL,1384.97216578531,0.402489745435487,2.0,0.943350211725326,1.0566497882746742,1.1288278894093422,1,1
1993,1992-11-03,0,1,Washington Capitals,WSH,1511.48442050509,0.466790988597474,2.0,1.06135555610576,0.9386444438942401,1.0108225450289081,1,1
1993,1992-11-03,0,0,Edmonton Oilers,EDM,1482.04257938423,0.729923924224204,2.0,1.51761394027795,0.48238605972204995,0.554564160856718,1,1
1993,1992-11-03,0,0,Pittsburgh Penguins,PIT,1575.45900975869,0.666655569290708,2.0,1.40753179480993,0.59246820519007,0.6646463063247381,1,1
1993,1992-11-04,0,0,Vancouver Canucks,VAN,1513.22298672016,0.559502638681917,1.0,1.22311591882173,-0.22311591882172999,-0.15093781768706188,0,1
1993,1992-11-04,0,0,New York Rangers,NYR,1551.12938205768,0.664989805497037,2.0,1.40464525064768,0.5953547493523199,0.667532850486988,1,1
1993,1992-11-04,0,0,Detroit Red Wings,DET,1527.19906693123,0.564580711987244,0.0,1.23179549902284,-1.23179549902284,-1.1596173978881719,0,1
1993,1992-11-05,0,0,Calgary Flames,CGY,1521.96506825635,0.775092334583322,2.0,1.59674009371642,0.40325990628358,0.4754380074182481,1,1
1993,1992-11-05,0,0,Chicago Blackhawks,CHI,1529.61356246977,0.651437898794009,2.0,1.38118417777687,0.6188158222231299,0.690993923357798,1,1
1993,1992-11-05,0,0,Los Angeles Kings,LAK,1516.441621047,0.563598903448916,2.0,1.23011687823642,0.76988312176358,0.842061222898248,1,1
1993,1992-11-05,0,0,Dallas Stars,DAL,1487.35001891703,0.549757937408648,2.0,1.20647763829536,0.7935223617046401,0.8657004628393081,1,1
1993,1992-11-05,0,0,Pittsburgh Penguins,PIT,1577.85485466745,0.677498558070899,2.0,1.4263360151789,0.5736639848211,0.6458420859557681,1,1
1993,1992-11-05,0,0,San Jose Sharks,SJS,1373.71440900286,0.380457381160421,2.0,0.902654961416548,1.097345038583452,1.16952313971812,1,1
1993,1992-11-05,0,0,Boston Bruins,BOS,1528.08869977917,0.672327658853029,2.0,1.41736530036758,0.5826346996324201,0.6548128007670881,1,1
1993,1992-11-06,0,0,Vancouver Canucks,VAN,1512.93737405449,0.768079715049294,2.0,1.58442544471033,0.4155745552896699,0.487752656424338,1,1
1993,1992-11-06,0,0,Washington Capitals,WSH,1516.46528538933,0.734520200703664,1.0,1.52564506483281,-0.5256450648328099,-0.4534669636981418,0,1
1993,1992-11-06,0,0,Arizona Coyotes,ARI,1480.69155030415,0.566307809574315,0.0,1.23474892234576,-1.23474892234576,-1.162570821211092,0,1
1993,1992-11-06,0,0,Detroit Red Wings,DET,1524.41145493513,0.668588712217206,2.0,1.41088243000339,0.58911756999661,0.6612956711312781,1,1
1993,1992-11-07,0,0,Colorado Avalanche,COL,1450.88196644332,0.456462124748598,0.0,1.04247192361582,-1.04247192361582,-0.9702938224811519,0,1
1993,1992-11-07,0,0,San Jose Sharks,SJS,1378.63196843748,0.374067725816022,0.0,0.890825618250505,-0.890825618250505,-0.8186475171158369,0,1
1993,1992-11-07,0,0,Toronto Maple Leafs,TOR,1469.37799014744,0.412226871072398,2.0,0.961290710959084,1.038709289040916,1.110887390175584,1,1
1993,1992-11-07,0,0,Boston Bruins,BOS,1530.43895553539,0.538635490058017,1.0,1.18751571170284,-0.1875157117028401,-0.115337610568172,0,1
1993,1992-11-07,0,0,Carolina Hurricanes,CAR,1449.60566394361,0.477372528624418,0.0,1.08067416788659,-1.08067416788659,-1.008496066751922,0,1
1993,1992-11-07,0,0,Los Angeles Kings,LAK,1520.38670882032,0.595081858079959,2.0,1.284058263631,0.7159417363689999,0.788119837503668,1,1
1993,1992-11-07,0,0,Dallas Stars,DAL,1491.43925330281,0.572248627911326,1.0,1.24491349189073,-0.24491349189073008,-0.17273539075606198,0,1
1993,1992-11-07,0,0,Montreal Canadiens,MTL,1534.8593294241,0.582084162038532,2.0,1.26176028818161,0.7382397118183901,0.8104178129530581,1,1
1993,1992-11-07,0,0,Philadelphia Flyers,PHI,1479.61733535644,0.548582857293993,2.0,1.20447286496572,0.7955271350342801,0.8677052361689481,1,1
1993,1992-11-07,0,0,New York Islanders,NYI,1498.57060727881,0.712629364699256,1.0,1.48743631537942,-0.4874363153794199,-0.4152582142447518,0,1
1993,1992-11-08,0,0,Chicago Blackhawks,CHI,1535.36640825698,0.512906421146351,2.0,1.14377276858495,0.8562272314150501,0.9284053325497181,1,1
1993,1992-11-08,0,0,Colorado Avalanche,COL,1446.72755057031,0.46071762215983,1.0,1.05025517642922,-0.05025517642922006,0.02192292470544803,0,1
1993,1992-11-08,0,0,San Jose Sharks,SJS,1374.58699269652,0.360702719504816,0.0,0.866041229674639,-0.866041229674639,-0.793863128539971,0,1
1993,1992-11-08,0,0,Vancouver Canucks,VAN,1514.88204918192,0.627680634990918,2.0,1.3401532292639,0.6598467707361,0.732024871870768,1,1
1993,1992-11-09,0,0,Montreal Canadiens,MTL,1539.08291196627,0.592732167123156,2.0,1.28002437860577,0.7199756213942301,0.7921537225288982,1,1
1993,1992-11-09,0,0,New York Rangers,NYR,1553.7240933196,0.769274155850578,0.0,1.58652217814185,-1.58652217814185,-1.5143440770071819,0,1
1993,1992-11-09,0,0,Ottawa Senators,OTT,1352.96567507985,0.399189224338413,0.0,0.937262960133871,-0.937262960133871,-0.865084858999203,0,1
1993,1992-11-10,0,0,St. Louis Blues,STL,1492.37245858729,0.573074719696847,1.0,1.2463275799116,-0.24632757991160004,-0.17414947877693193,0,1
1993,1992-11-10,0,0,Vancouver Canucks,VAN,1518.90567714911,0.758341777190688,2.0,1.56734336060143,0.43265663939857,0.5048347405332381,1,1
1993,1992-11-10,0,0,Dallas Stars,DAL,1491.09245988884,0.457175430670063,0.0,1.04377686501009,-1.04377686501009,-0.971598763875422,0,1
1993,1992-11-10,0,0,Arizona Coyotes,ARI,1470.12917926097,0.488164237230844,1.0,1.10034893483192,-0.10034893483191998,-0.028170833697251887,0,1
1993,1992-11-11,0,0,Carolina Hurricanes,CAR,1444.6835133889,0.46327890887272,0.0,1.05493758093978,-1.05493758093978,-0.982759479805112,0,1
1993,1992-11-11,0,0,New York Rangers,NYR,1544.82296701261,0.6056847525162,0.0,1.30227685519624,-1.30227685519624,-1.230098754061572,0,1
1993,1992-11-11,0,0,New Jersey Devils,NJD,1522.10778649894,0.542179701320874,0.0,1.19355464339427,-1.19355464339427,-1.121376542259602,0,1
1993,1992-11-11,0,0,Tampa Bay Lightning,TBL,1403.43126013006,0.401093023352979,2.0,0.94077457520749,1.0592254247925101,1.1314035259271782,1,1
1993,1992-11-11,0,0,Ottawa Senators,OTT,1350.02978859361,0.432931807398693,0.0,0.999352660017308,-0.999352660017308,-0.92717455888264,0,1
1993,1992-11-11,0,0,Buffalo Sabres,BUF,1499.88125878587,0.528216596818242,2.0,1.16978155062921,0.83021844937079,0.9023965505054581,1,1
1993,1992-11-12,0,0,Philadelphia Flyers,PHI,1482.99653826245,0.554688339865892,2.0,1.21489298490059,0.7851070150994099,0.857285116234078,1,1
1993,1992-11-12,0,0,San Jose Sharks,SJS,1367.95130046989,0.395598766345576,0.0,0.930637409154038,-0.930637409154038,-0.85845930801937,0,1
1993,1992-11-12,0,0,Pittsburgh Penguins,PIT,1575.08501237761,0.731119132030278,1.0,1.51970189479792,-0.51970189479792,-0.44752379366325185,0,1
1993,1992-11-12,0,0,Dallas Stars,DAL,1486.9305529177,0.594888723777888,0.0,1.28372664772834,-1.28372664772834,-1.211548546593672,0,1
1993,1992-11-12,0,0,Los Angeles Kings,LAK,1528.29823459545,0.581446541412557,2.0,1.26066744621713,0.7393325537828701,0.8115106549175382,1,1
1993,1992-11-12,0,0,Chicago Blackhawks,CHI,1540.83941846696,0.638495586793936,2.0,1.35881612363088,0.64118387636912,0.713361977503788,1,1
1993,1992-11-12,0,0,Boston Bruins,BOS,1524.97981814312,0.575017944679156,2.0,1.24965459599114,0.75034540400886,0.822523505143528,1,1
1993,1992-11-13,0,0,Detroit Red Wings,DET,1518.35935166143,0.491918214517219,2.0,1.10718652883689,0.8928134711631099,0.964991572297778,1,1
1993,1992-11-13,0,0,Tampa Bay Lightning,TBL,1408.14887432032,0.65649155897862,2.0,1.38992837416655,0.61007162583345,0.682249726968118,1,1
1993,1992-11-13,0,0,New Jersey Devils,NJD,1515.90020561377,0.557074761306233,2.0,1.21896834001831,0.78103165998169,0.853209761116358,1,1
1993,1992-11-13,0,0,Buffalo Sabres,BUF,1505.15494582587,0.656704771589565,2.0,1.39029741272515,0.60970258727485,0.6818806884095181,1,1
1993,1992-11-14,0,0,Los Angeles Kings,LAK,1532.05922752088,0.624859979633881,2.0,1.33529003659572,0.6647099634042799,0.736888064538948,1,1
1993,1992-11-14,0,0,Boston Bruins,BOS,1528.13290190121,0.641665172338953,0.0,1.36429066265876,-1.36429066265876,-1.292112561524092,0,1
1993,1992-11-14,0,0,Carolina Hurricanes,CAR,1438.56367036188,0.447656343054106,0.0,1.02635188467688,-1.02635188467688,-0.9541737835422119,0,1
1993,1992-11-14,0,0,Dallas Stars,DAL,1479.99116736674,0.481999254677898,2.0,1.08911269951037,0.9108873004896301,0.9830654016242981,1,1
1993,1992-11-14,0,0,Montreal Canadiens,MTL,1548.93608353526,0.655692897598688,1.0,1.38854610153184,-0.3885461015318401,-0.316368000397172,0,1
1993,1992-11-14,0,0,New York Islanders,NYI,1490.8048043021,0.545550234055482,2.0,1.19930056984658,0.80069943015342,0.8728775312880881,1,1
1993,1992-11-14,0,0,Colorado Avalanche,COL,1452.42308527891,0.447529973810181,2.0,1.02612040822873,0.9738795917712699,1.046057692905938,1,1
1993,1992-11-14,0,0,San Jose Sharks,SJS,1366.10726389333,0.358177790697466,0.0,0.861352491105136,-0.861352491105136,-0.789174389970468,0,1
1993,1992-11-14,0,0,St. Louis Blues,STL,1490.35634385548,0.590005159734888,2.0,1.27534433336425,0.72465566663575,0.796833767770418,1,1
1993,1992-11-14,0,0,Tampa Bay Lightning,TBL,1409.72130324478,0.415086647501144,0.0,0.966554777025718,-0.966554777025718,-0.89437667589105,0,1
1993,1992-11-14,0,0,Washington Capitals,WSH,1522.05410283772,0.574478651744075,1.0,1.24873117676425,-0.24873117676424994,-0.17655307562958183,0,1
1993,1992-11-15,0,0,Chicago Blackhawks,CHI,1537.69113987468,0.643883840469898,2.0,1.36812409018764,0.6318759098123601,0.7040540109470281,1,1
1993,1992-11-15,0,0,Philadelphia Flyers,PHI,1490.38330464104,0.75586274412462,2.0,1.56299808777867,0.43700191222133,0.509180013355998,1,1
1993,1992-11-16,0,0,Montreal Canadiens,MTL,1545.58706323363,0.604484075922306,2.0,1.30021247811747,0.69978752188253,0.7719656230171981,1,1
1993,1992-11-16,0,0,Toronto Maple Leafs,TOR,1483.15931815732,0.556994190201552,1.0,1.21883072387469,-0.21883072387469005,-0.14665262274002194,0,1
1993,1992-11-16,0,0,Vancouver Canucks,VAN,1520.58601539435,0.549901025357943,2.0,1.20672178023901,0.79327821976099,0.865456320895658,1,1
1993,1992-11-17,0,0,Pittsburgh Penguins,PIT,1567.26547048872,0.655307848665725,2.0,1.38787973314876,0.61212026685124,0.684298367985908,1,1
1993,1992-11-17,0,0,San Jose Sharks,SJS,1362.95494751542,0.335459263624272,2.0,0.819068103239314,1.1809318967606859,1.253109997895354,1,1
1993,1992-11-17,0,0,Detroit Red Wings,DET,1528.41633187854,0.556015674223907,2.0,1.21715953683949,0.7828404631605099,0.855018564295178,1,1
1993,1992-11-17,0,0,Tampa Bay Lightning,TBL,1406.65193865269,0.474912888692275,0.0,1.07618603361742,-1.07618603361742,-1.004007932482752,0,1
1993,1992-11-17,0,0,Ottawa Senators,OTT,1341.54540249332,0.287607219055812,0.0,0.729376689725772,-0.729376689725772,-0.6571985885911039,0,1
1993,1992-11-17,0,1,Colorado Avalanche,COL,1457.61843705032,0.463701390636013,2.0,1.05570978403003,0.94429021596997,1.016468317104638,1,1
1993,1992-11-18,0,0,Carolina Hurricanes,CAR,1435.21686019991,0.487856924372839,2.0,1.09978904113848,0.9002109588615199,0.972389059996188,1,1
1993,1992-11-18,0,0,Washington Capitals,WSH,1519.20766212316,0.621351296020155,0.0,1.32924307911748,-1.32924307911748,-1.257064977982812,0,1
1993,1992-11-18,0,1,New Jersey Devils,NJD,1522.75952711332,0.528158326251496,2.0,1.16968244548444,0.8303175545155601,0.9024956556502282,1,1
1993,1992-11-18,0,0,Edmonton Oilers,EDM,1489.68731693482,0.521592816326791,2.0,1.15852161371171,0.84147838628829,0.913656487422958,1,1
1993,1992-11-19,0,0,San Jose Sharks,SJS,1371.43151446346,0.418246917032621,0.0,0.972369351945743,-0.972369351945743,-0.900191250811075,0,1
1993,1992-11-19,0,0,Tampa Bay Lightning,TBL,1404.378031863,0.454190577575359,0.0,1.03831544762365,-1.03831544762365,-0.966137346488982,0,1
1993,1992-11-19,0,0,Colorado Avalanche,COL,1461.75029059353,0.443547307027597,2.0,1.01882308693942,0.9811769130605801,1.0533550141952481,1,1
1993,1992-11-19,0,0,Philadelphia Flyers,PHI,1492.89765435563,0.513057413650893,2.0,1.14402897223833,0.8559710277616699,0.9281491288963379,1,1
1993,1992-11-19,0,0,Ottawa Senators,OTT,1339.51308452194,0.427897724367665,0.0,0.990109084355607,-0.990109084355607,-0.9179309832209389,0,1
1993,1992-11-19,0,0,Los Angeles Kings,LAK,1523.23110818875,0.55163256383051,2.0,1.20967659627477,0.79032340372523,0.8625015048598981,1,1
1993,1992-11-19,0,0,Detroit Red Wings,DET,1530.52012985555,0.645546524804196,0.0,1.37099759839723,-1.37099759839723,-1.298819497262562,0,1
1993,1992-11-19,0,0,Calgary Flames,CGY,1522.37177679515,0.573311606488075,2.0,1.24673310817849,0.75326689182151,0.825444992956178,1,1
1993,1992-11-19,0,0,Boston Bruins,BOS,1518.37247672045,0.605136156439241,2.0,1.30133358848096,0.69866641151904,0.770844512653708,1,1
1993,1992-11-20,0,0,Washington Capitals,WSH,1516.07583548073,0.558349358955198,0.0,1.22114557475858,-1.22114557475858,-1.148967473623912,0,1
1993,1992-11-20,0,0,New Jersey Devils,NJD,1525.01639251678,0.507574111952745,0.0,1.13472882297449,-1.13472882297449,-1.062550721839822,0,1
1993,1992-11-21,0,0,Pittsburgh Penguins,PIT,1574.45297626017,0.645532402782363,2.0,1.37097318966495,0.62902681033505,0.7012049114697181,1,1
1993,1992-11-21,0,0,Boston Bruins,BOS,1521.8921077034,0.604854279986281,2.0,1.30084895140705,0.69915104859295,0.771329149727618,1,1
1993,1992-11-21,0,0,Buffalo Sabres,BUF,1500.91552773865,0.586177126210128,0.0,1.26877764767142,-1.26877764767142,-1.196599546536752,0,1
1993,1992-11-21,0,0,Calgary Flames,CGY,1524.3818569507,0.618164774107515,0.0,1.32375374191085,-1.32375374191085,-1.251575640776182,0,1
1993,1992-11-21,0,0,Los Angeles Kings,LAK,1527.30074731104,0.634010068335807,2.0,1.35107249949373,0.64892750050627,0.7211056016409381,1,1
1993,1992-11-21,0,0,Montreal Canadiens,MTL,1548.40596409725,0.818853688421311,2.0,1.67384644871785,0.32615355128215007,0.39833165241681817,1,1
1993,1992-11-21,0,0,Colorado Avalanche,COL,1464.48993778651,0.601255203711941,2.0,1.2946625707878,0.7053374292122001,0.7775155303468682,1,1
1993,1992-11-21,0,0,San Jose Sharks,SJS,1368.3354662674,0.340525082757511,0.0,0.828512195099622,-0.828512195099622,-0.756334093964954,0,1
1993,1992-11-21,0,0,St. Louis Blues,STL,1488.90668921674,0.689586475102656,2.0,1.44732936574174,0.5526706342582599,0.624848735392928,1,1
1993,1992-11-21,0,0,Vancouver Canucks,VAN,1519.04973489416,0.60731582567397,2.0,1.30508175994591,0.6949182400540901,0.7670963411887581,1,1
1993,1992-11-21,0,0,Arizona Coyotes,ARI,1481.5479633905,0.503975697519097,0.0,1.12862999328051,-1.12862999328051,-1.056451892145842,0,1
1993,1992-11-22,0,0,Edmonton Oilers,EDM,1488.13469863883,0.563455022168861,1.0,1.22987090065608,-0.22987090065607996,-0.15769279952141185,0,1
